day,slot,participant,site,portfolio,pretest_measured_energy_share,participant_bus_zero_based,exact_shapley_value_usd,grand_coalition_value_usd,budget_residual_usd,coalitions_enumerated,network,checkpoint_schema_version,panel_checksum,day_solve_seconds
61,68,4,2,Batch portfolio,0.6694270658169293,7,-5.5342901823543516,0.0,-1.7763568394002505e-15,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,68,5,3,Inference portfolio,0.305947522147028,14,0.0,0.0,-1.7763568394002505e-15,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,68,6,3,Batch portfolio,0.694052477852972,14,0.0,0.0,-1.7763568394002505e-15,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,68,7,4,Inference portfolio,0.3190276782727869,20,0.0,0.0,-1.7763568394002505e-15,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,68,8,4,Batch portfolio,0.6809723217272131,20,0.0,0.0,-1.7763568394002505e-15,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,69,1,1,Inference portfolio,0.34116226464411364,2,0.7641807621134827,0.0,0.0,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,69,2,1,Batch portfolio,0.6588377353558863,2,1.4757526693036516,0.0,0.0,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,69,3,2,Inference portfolio,0.33057293418307065,7,-0.7404613667984746,0.0,0.0,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,69,4,2,Batch portfolio,0.6694270658169293,7,-1.4994720646186595,0.0,0.0,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,69,5,3,Inference portfolio,0.305947522147028,14,0.0,0.0,0.0,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,69,6,3,Batch portfolio,0.694052477852972,14,0.0,0.0,0.0,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,69,7,4,Inference portfolio,0.3190276782727869,20,0.0,0.0,0.0,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,69,8,4,Batch portfolio,0.6809723217272131,20,0.0,0.0,0.0,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,70,1,1,Inference portfolio,0.34116226464411364,2,0.24598285324934047,0.0,6.661338147750939e-16,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,70,2,1,Batch portfolio,0.6588377353558863,2,0.4750313934632691,0.0,6.661338147750939e-16,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,70,3,2,Inference portfolio,0.33057293418307065,7,-0.23834779512268792,0.0,6.661338147750939e-16,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,70,4,2,Batch portfolio,0.6694270658169293,7,-0.482666451589921,0.0,6.661338147750939e-16,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,70,5,3,Inference portfolio,0.305947522147028,14,0.0,0.0,6.661338147750939e-16,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,70,6,3,Batch portfolio,0.694052477852972,14,0.0,0.0,6.661338147750939e-16,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,70,7,4,Inference portfolio,0.3190276782727869,20,0.0,0.0,6.661338147750939e-16,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,70,8,4,Batch portfolio,0.6809723217272131,20,0.0,0.0,6.661338147750939e-16,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,71,1,1,Inference portfolio,0.34116226464411364,2,3.833530593886285,0.03844310460044653,2.1316282072803006e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,71,2,1,Batch portfolio,0.6588377353558863,2,7.403147641574834,0.03844310460044653,2.1316282072803006e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,71,3,2,Inference portfolio,0.33057293418307065,7,-3.701833444880313,0.03844310460044653,2.1316282072803006e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,71,4,2,Batch portfolio,0.6694270658169293,7,-7.496401685980337,0.03844310460044653,2.1316282072803006e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,71,5,3,Inference portfolio,0.305947522147028,14,0.0,0.03844310460044653,2.1316282072803006e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,71,6,3,Batch portfolio,0.694052477852972,14,0.0,0.03844310460044653,2.1316282072803006e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,71,7,4,Inference portfolio,0.3190276782727869,20,0.0,0.03844310460044653,2.1316282072803006e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
61,71,8,4,Batch portfolio,0.6809723217272131,20,0.0,0.03844310460044653,2.1316282072803006e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.881581374000234
62,64,1,1,Inference portfolio,0.34116226464411364,2,7.028216675590264,0.0,7.105427357601002e-15,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,64,2,1,Batch portfolio,0.6588377353558863,2,13.572586531417075,0.0,7.105427357601002e-15,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,64,3,2,Inference portfolio,0.33057293418307065,7,-6.810067962668956,0.0,7.105427357601002e-15,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,64,4,2,Batch portfolio,0.6694270658169293,7,-13.790735244338373,0.0,7.105427357601002e-15,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,64,5,3,Inference portfolio,0.305947522147028,14,0.0,0.0,7.105427357601002e-15,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,64,6,3,Batch portfolio,0.694052477852972,14,0.0,0.0,7.105427357601002e-15,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,64,7,4,Inference portfolio,0.3190276782727869,20,0.0,0.0,7.105427357601002e-15,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,64,8,4,Batch portfolio,0.6809723217272131,20,0.0,0.0,7.105427357601002e-15,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,65,1,1,Inference portfolio,0.34116226464411364,2,9.351754395637874,-3.637978807091713e-12,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,65,2,1,Batch portfolio,0.6588377353558863,2,18.059701573540952,-3.637978807091713e-12,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,65,3,2,Inference portfolio,0.33057293418307065,7,-9.06148542996425,-3.637978807091713e-12,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,65,4,2,Batch portfolio,0.6694270658169293,7,-18.349970539218234,-3.637978807091713e-12,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,65,5,3,Inference portfolio,0.305947522147028,14,0.0,-3.637978807091713e-12,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,65,6,3,Batch portfolio,0.694052477852972,14,0.0,-3.637978807091713e-12,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,65,7,4,Inference portfolio,0.3190276782727869,20,0.0,-3.637978807091713e-12,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,65,8,4,Batch portfolio,0.6809723217272131,20,0.0,-3.637978807091713e-12,-2.1316282072803006e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,66,1,1,Inference portfolio,0.34116226464411364,2,11.238648556823142,0.0,1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,66,2,1,Batch portfolio,0.6588377353558863,2,21.716407920587113,0.0,1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,66,3,2,Inference portfolio,0.33057293418307065,7,-10.889518440327869,0.0,1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,66,4,2,Batch portfolio,0.6694270658169293,7,-22.065538037082373,0.0,1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,66,5,3,Inference portfolio,0.305947522147028,14,0.0,0.0,1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,66,6,3,Batch portfolio,0.694052477852972,14,0.0,0.0,1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,66,7,4,Inference portfolio,0.3190276782727869,20,0.0,0.0,1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,66,8,4,Batch portfolio,0.6809723217272131,20,0.0,0.0,1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,67,1,1,Inference portfolio,0.34116226464411364,2,10.741821824115652,1.8189894035458565e-12,1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,67,2,1,Batch portfolio,0.6588377353558863,2,20.75682276862409,1.8189894035458565e-12,1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,67,3,2,Inference portfolio,0.33057293418307065,7,-10.408353760291137,1.8189894035458565e-12,1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,67,4,2,Batch portfolio,0.6694270658169293,7,-21.090290832446776,1.8189894035458565e-12,1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,67,5,3,Inference portfolio,0.305947522147028,14,0.0,1.8189894035458565e-12,1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,67,6,3,Batch portfolio,0.694052477852972,14,0.0,1.8189894035458565e-12,1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,67,7,4,Inference portfolio,0.3190276782727869,20,0.0,1.8189894035458565e-12,1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,67,8,4,Batch portfolio,0.6809723217272131,20,0.0,1.8189894035458565e-12,1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,68,1,1,Inference portfolio,0.34116226464411364,2,9.026705987039797,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,68,2,1,Batch portfolio,0.6588377353558863,2,17.431982216522698,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,68,3,2,Inference portfolio,0.33057293418307065,7,-8.74652619408562,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,68,4,2,Batch portfolio,0.6694270658169293,7,-17.71216200947689,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,68,5,3,Inference portfolio,0.305947522147028,14,0.0,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,68,6,3,Batch portfolio,0.694052477852972,14,0.0,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,68,7,4,Inference portfolio,0.3190276782727869,20,0.0,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,68,8,4,Batch portfolio,0.6809723217272131,20,0.0,0.0,-1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,69,1,1,Inference portfolio,0.34116226464411364,2,12.220302909770602,3.637978807091713e-12,0.0,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,69,2,1,Batch portfolio,0.6588377353558863,2,23.593206778668886,3.637978807091713e-12,0.0,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,69,3,2,Inference portfolio,0.33057293418307065,7,-11.840755574973619,3.637978807091713e-12,0.0,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,69,4,2,Batch portfolio,0.6694270658169293,7,-23.972754113462234,3.637978807091713e-12,0.0,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,69,5,3,Inference portfolio,0.305947522147028,14,0.0,3.637978807091713e-12,0.0,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,69,6,3,Batch portfolio,0.694052477852972,14,0.0,3.637978807091713e-12,0.0,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,69,7,4,Inference portfolio,0.3190276782727869,20,0.0,3.637978807091713e-12,0.0,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,69,8,4,Batch portfolio,0.6809723217272131,20,0.0,3.637978807091713e-12,0.0,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,70,1,1,Inference portfolio,0.34116226464411364,2,8.70305923384179,0.0,1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
62,70,2,1,Batch portfolio,0.6588377353558863,2,16.806969675481945,0.0,1.4210854715202004e-14,256,IEEE RTS 24-bus,2,f1d281752a022a23b8a5c3f0bd159b0ac1fb8041ffe385f96e4908622e197aa4,13.671712983999896
