day,final_false_credit_mw_slots,reference_false_credit_mw_slots,false_credit_ratio_to_reference,risk_profile_false_credit_mw_slots,risk_profile_false_credit_ratio_to_reference,pointwise_reference_upper_bound_satisfied,risk_profile_distinct_from_reference,contract_scope,test_total_final_false_credit_mw_slots,test_total_reference_false_credit_mw_slots,test_cvar75_final_false_credit_mw_slots,test_cvar75_reference_false_credit_mw_slots,aggregate_total_contract_satisfied,aggregate_cvar75_contract_satisfied,test_total_risk_profile_false_credit_mw_slots,test_cvar75_risk_profile_false_credit_mw_slots,risk_profile_contract_comparison_is_diagnostic
88,20.109907492649477,90.80720623499641,0.2214571764338596,20.109907492649477,0.2214571764338596,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
89,0.9128763313806258,15.629104834557186,0.05840874068245957,0.9128763313806258,0.05840874068245957,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
90,0.9756510301416244,0.9756510301416244,1.0,0.5766062757554824,0.5909964300163584,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
91,0.0,0.0,0.0,0.0,0.0,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
92,0.2971300659511513,0.2971300659511513,1.0,0.1371043921877506,0.4614288754282133,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
93,0.0,0.0,0.0,0.0,0.0,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
94,0.0,0.0,0.0,0.0,0.0,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
95,0.0,0.0,0.0,0.0,0.0,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
96,0.0,0.0,0.0,0.0,0.0,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
97,0.0,0.0,0.0,0.0,0.0,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
98,0.0,0.0,0.0,5.17808018685173e-13,0.000517808018685173,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
99,0.0,0.0,0.0,5.17808018685173e-13,0.000517808018685173,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
100,0.0,0.0,0.0,7.767120280277595e-12,0.007767120280277594,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
101,0.0,0.0,0.0,6.731504242907249e-12,0.006731504242907249,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
102,6.6254371191090335,6.625437119109037,0.9999999999999994,6.998422423220483,1.056295954124398,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
103,30.49216159849452,38.268811931075874,0.7967888225381152,31.11968039927212,0.8131864782037208,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
104,6.834723564590976,8.742422526220029,0.781788290841865,10.889196001763477,1.2455581927211714,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
105,0.0,0.0,0.0,0.07513768340622473,75137683.40622473,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
106,0.0,0.0,0.0,0.1143889077187108,114388907.7187108,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
107,4.370636464729516,4.370636464729516,1.0,3.3554474198148965,0.7677251235358815,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
108,0.0,0.0,0.0,3.142375248899043e-12,0.003142375248899043,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
109,0.0,0.0,0.0,0.29765034342424546,297650343.4242454,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
110,12.109010339575395,12.670968918189086,0.9556499126276757,9.492964846788695,0.7491901296641658,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
111,12.438721371065373,21.651660000355037,0.574492735007912,12.438721371065373,0.574492735007912,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
112,0.0,0.0,0.0,2.255085007618618e-12,0.002255085007618618,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
113,0.889152882061996,2.6141374378194406,0.34013241583949577,1.7994891529319705,0.6883682268951392,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
114,2.538212081148626,2.538212081148626,1.0,1.6558047280396133,0.6523508182540468,1.0,1.0,locked-test audit of the separately stored payment-contract envelope; risk profile is reported without this cap,174.2551109784778,533.4351985950892,10.862496077195251,33.08331519944751,1.0,1.0,176.33460492475265,10.845252738734496,1.0
