day,method,decision_gate_slot,terminal_completion_index,future_arrivals_mwh_after_gate,future_arrivals_used_for_decision,certificate_scope,profile_role,response_profile_role,response_scoring,committed_arrivals_mwh,reserved_future_arrivals_mwh,uncommitted_arrivals_excluded_from_payment_mwh,selected_response_dr_price_per_mwh,selected_response_projection_weight,eligible_reference_nrmse,payment_eligibility,event_upper_margin_mw,post_response_event_service_mwh,settlement_rule,schema_version,profile_checksum,mae_mw,rmse_mw,nrmse,nmae,normalization_mean_truth_mw,bias_mw,max_abs_error_mw,paid_response_mwh,contract_capped_response_mwh,meter_capped_response_mwh,meter_capped_false_response_mwh,meter_capped_underpayment_mwh,oracle_matched_response_mwh,oracle_response_mwh,false_response_mwh,false_response_ratio,underestimation_mwh,credit_precision,credit_recall,credit_f1,net_system_response_mwh,planned_response_mwh,response_tracking_mae_mw,response_tracking_rmse_mw,response_plan_contract_mae_mw
63,Committed-ledger rolling-service verifier,62,95,328.4016881543871,False,committed-ledger response; submitted baseline frozen before event,submitted baseline contract,post-event operating plan,planned-versus-metered response delivery,309.4691837777694,38.07997669330497,328.4016881543871,10.0,1.0,0.15234411124435746,committed-ledger-only,118.0,0.0,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,15.19613932797778,34.648387122634105,1.6425231613945563,0.7203801643533662,21.094610984490764,-14.71961098449076,117.99999999999999,3.000000000000001,1.0938866260519777,1.0938866260519777,0.0,119.66300124987416,1.0938866260519777,120.75688787592611,0.0,0.0,119.66300124987416,1.0,0.00905858576925162,0.017954528898529405,3.000000000000001,3.000000000000001,8.844043450992864,11.9996872280603,0.3750000000000001
63,Committed-ledger reference schedule,62,95,328.4016881543871,False,committed-ledger eligibility reference,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,309.4691837777694,38.07997669330497,328.4016881543871,10.0,1.0,0.0,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,15.094610984490775,35.0990722306465,1.6638881018688674,0.7155671652626671,21.094610984490764,-15.09461098449076,118.00000000000001,0.0,0.0,0.0,0.0,120.75688787592611,0.0,120.75688787592611,0.0,0.0,120.75688787592611,0.0,0.0,0.0,-70.75234760794291,,,,
64,Decision-time truncated-ledger verifier,62,95,360.18718576416836,False,gate-causal frozen contract baseline,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,518.1440938156388,40.2455388864754,360.18718576416836,10.0,1.0,0.1453720636236649,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,18.219116009339082,39.98306808733106,1.6592867628471264,0.7560885012386365,24.096538936238588,-17.721538936238588,118.00000000000003,1.0096917075980612,1.0096917075980612,1.0096917075980612,0.0,143.7626197823106,1.0096917075980612,144.77231148990867,0.0,0.0,143.7626197823106,1.0,0.006974342657148508,0.013852076188445868,-92.64488543088065,,,,
64,Complete-ledger risk-constrained verifier,62,95,360.18718576416836,True,ex-post reference audit,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,518.1440938156388,40.2455388864754,360.18718576416836,10.0,1.0,4.239868351003266,complete-ledger,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,8.954831697901204,17.506943891105223,0.7265335464744554,0.37162314976422217,24.096538936238588,-4.6090722019430785,72.42803573116872,90.5166958905323,90.5166958905323,90.5166958905323,7.585043704239069e-13,54.25561559937712,90.51669589053155,144.77231148990867,7.585043704239069e-13,8.379717829528547e-15,54.25561559937712,0.9999999999999917,0.6252348598912921,0.7694086255731809,12.254848443483425,,,,
64,Committed-ledger rolling-service verifier,62,95,360.18718576416836,False,committed-ledger response; submitted baseline frozen before event,submitted baseline contract,post-event operating plan,planned-versus-metered response delivery,518.1440938156388,40.2455388864754,360.18718576416836,10.0,1.0,0.1453720636236649,committed-ledger-only,118.0,0.0,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,18.219116009339082,39.98306808733106,1.6592867628471264,0.7560885012386365,24.096538936238588,-17.721538936238588,118.00000000000003,3.0,1.0096917075980612,1.0096917075980612,0.0,143.7626197823106,1.0096917075980612,144.77231148990867,0.0,0.0,143.7626197823106,1.0,0.006974342657148508,0.013852076188445868,3.0,3.0,11.955610678860081,15.00153348040008,0.375
64,Committed-ledger reference schedule,62,95,360.18718576416836,False,committed-ledger eligibility reference,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,518.1440938156388,40.2455388864754,360.18718576416836,10.0,1.0,0.0,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,18.09653893623861,40.34440295409681,1.674282064360006,0.7510015850875319,24.096538936238588,-18.096538936238588,118.00000000000003,0.0,0.0,0.0,0.0,144.77231148990867,0.0,144.77231148990867,0.0,0.0,144.77231148990867,0.0,0.0,0.0,-95.64488543088065,,,,
65,Decision-time truncated-ledger verifier,62,95,42.8755937617407,False,gate-causal frozen contract baseline,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,71.29310832367388,42.52222020539638,42.8755937617407,10.0,1.0,0.15558874451706164,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,3.7206080498022223,11.852950298483924,1.2317071560644455,0.38662944199120935,9.62318862898914,-3.2481886289891406,59.78904212915309,1.15263864036537,1.15263864036537,1.15263864036537,0.042316323617688445,27.875186715165448,1.1103223167476814,28.98550903191313,0.042316323617688445,0.03671256726589938,27.875186715165448,0.9632874327341007,0.03830611756809975,0.07368218702896408,-12.043643797945371,,,,
65,Complete-ledger risk-constrained verifier,62,95,42.8755937617407,True,ex-post reference audit,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,71.29310832367388,42.52222020539638,42.8755937617407,10.0,1.0,0.7994020651213987,complete-ledger,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,2.8947825341848223,9.969119727279807,1.0359476584765859,0.3008132382923998,9.62318862898914,-1.6440887678715583,55.85681636426163,10.908000605771276,10.908000605771276,10.908000605771276,0.0779767820836681,18.15548520822552,10.830023823687608,28.98550903191313,0.0779767820836681,0.007148586152664094,18.15548520822552,0.9928514138473359,0.3736357989008825,0.542946655836833,0.7891550909952889,,,,
65,Committed-ledger rolling-service verifier,62,95,42.8755937617407,False,committed-ledger response; submitted baseline frozen before event,submitted baseline contract,post-event operating plan,planned-versus-metered response delivery,71.29310832367388,42.52222020539638,42.8755937617407,10.0,1.0,0.15558874451706164,committed-ledger-only,118.0,0.0,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,3.7206080498022223,11.852950298483924,1.2317071560644455,0.38662944199120935,9.62318862898914,-3.2481886289891406,59.78904212915309,3.000000000000001,1.15263864036537,1.15263864036537,0.042316323617688445,27.875186715165448,1.1103223167476814,28.98550903191313,0.042316323617688445,0.03671256726589938,27.875186715165448,0.9632874327341007,0.03830611756809975,0.07368218702896408,3.000000000000001,3.000000000000001,1.8804554747431714,3.662131365108964,0.3750000000000001
65,Committed-ledger reference schedule,62,95,42.8755937617407,False,committed-ledger eligibility reference,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,71.29310832367388,42.52222020539638,42.8755937617407,10.0,1.0,0.0,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,3.623188628989142,12.54790980607947,1.3039243321366294,0.3765060385571738,9.62318862898914,-3.6231886289891406,64.23033139614381,0.0,0.0,0.0,0.0,28.98550903191313,0.0,28.98550903191313,0.0,0.0,28.98550903191313,0.0,0.0,0.0,-15.043643797945371,,,,
66,Decision-time truncated-ledger verifier,62,95,36.995870734588074,False,gate-causal frozen contract baseline,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,82.99346890249586,41.178780541341155,36.995870734588074,10.0,1.0,0.15820824388187774,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,4.063094570131433,17.852594496919984,1.7898644083898978,0.4073575053897724,9.974272024873427,-3.5992720248734273,100.05422726893512,1.344394123484286,1.344394123484286,1.344394123484286,0.19968430451630703,30.64946638001944,1.144709818967979,31.794176198987415,0.19968430451630703,0.14853107509781602,30.64946638001944,0.851468924902184,0.036003757788963746,0.06908625253466268,-5.725342033198128,,,,
66,Complete-ledger risk-constrained verifier,62,95,36.995870734588074,True,ex-post reference audit,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,82.99346890249586,41.178780541341155,36.995870734588074,10.0,1.0,1.2099070021157705,complete-ledger,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,2.6775502425380466,11.48986781016568,1.151950516439969,0.26844568063322144,9.974272024873427,-1.884742985074621,64.75993653172218,13.660061509214762,13.660061509214762,13.660061509214762,0.11505822067801974,18.24917291045067,13.545003288536742,31.794176198987415,0.11505822067801974,0.00842296505036995,18.24917291045067,0.9915770349496301,0.426021520537718,0.5959841797585601,7.990890285192319,,,,
66,Committed-ledger rolling-service verifier,62,95,36.995870734588074,False,committed-ledger response; submitted baseline frozen before event,submitted baseline contract,post-event operating plan,planned-versus-metered response delivery,82.99346890249586,41.178780541341155,36.995870734588074,10.0,1.0,0.15820824388187774,committed-ledger-only,118.0,0.0,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,4.063094570131433,17.852594496919984,1.7898644083898978,0.4073575053897724,9.974272024873427,-3.5992720248734273,100.05422726893512,3.0,1.344394123484286,1.344394123484286,0.19968430451630703,30.64946638001944,1.144709818967979,31.794176198987415,0.19968430451630703,0.14853107509781602,30.64946638001944,0.851468924902184,0.036003757788963746,0.06908625253466268,3.0,3.0,1.090667754149766,1.9712649161079776,0.375
66,Committed-ledger reference schedule,62,95,36.995870734588074,False,committed-ledger eligibility reference,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,82.99346890249586,41.178780541341155,36.995870734588074,10.0,1.0,0.0,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,3.9742720248734273,18.64826212797165,1.8696364086990394,0.39845233967577304,9.974272024873427,-3.974272024873427,104.63306654480704,0.0,0.0,0.0,0.0,31.794176198987415,0.0,31.794176198987415,0.0,0.0,31.794176198987415,0.0,0.0,0.0,-8.725342033198128,,,,
67,Decision-time truncated-ledger verifier,62,95,26.307527808776005,False,gate-causal frozen contract baseline,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,86.99349849544105,40.5314149294002,26.307527808776005,10.0,1.0,0.19338945848008096,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,2.81210352819634,12.260425220651817,1.390431920636327,0.31891540785649475,8.817709834395107,-2.4427098343951057,69.04734203004874,2.25059466089392,2.25059466089392,2.25059466089392,0.7281694360988509,21.019253450365785,1.5224252247950694,22.541678675160853,0.7281694360988509,0.3235453494809355,21.019253450365785,0.6764546505190646,0.06753823647005765,0.12281449176998586,-1.234659732326518,,,,
67,Complete-ledger risk-constrained verifier,62,95,26.307527808776005,True,ex-post reference audit,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,86.99349849544105,40.5314149294002,26.307527808776005,10.0,1.0,0.2574005610860611,complete-ledger,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,2.8442955925432307,11.922571574898614,1.352116569814128,0.3225662497362445,8.817709834395107,-1.9664535316450953,67.25470983241608,3.839230466462448,3.839230466462448,3.839230466462448,0.5405482880549011,19.242996496753303,3.298682178407547,22.541678675160853,0.5405482880549011,0.1407959987754979,19.242996496753303,0.8592040012245021,0.14633702422714567,0.2500810082547874,2.5753906896735663,,,,
67,Committed-ledger rolling-service verifier,62,95,26.307527808776005,False,committed-ledger response; submitted baseline frozen before event,submitted baseline contract,post-event operating plan,planned-versus-metered response delivery,86.99349849544105,40.5314149294002,26.307527808776005,10.0,1.0,0.19338945848008096,committed-ledger-only,118.0,0.0,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,2.81210352819634,12.260425220651817,1.390431920636327,0.31891540785649475,8.817709834395107,-2.4427098343951057,69.04734203004874,2.9999999999999996,2.25059466089392,2.25059466089392,0.7281694360988509,21.019253450365785,1.5224252247950694,22.541678675160853,0.7281694360988509,0.3235453494809355,21.019253450365785,0.6764546505190646,0.06753823647005765,0.12281449176998586,2.9999999999999996,2.9999999999999996,0.5293324665408148,0.6903830866947345,0.37499999999999994
67,Committed-ledger reference schedule,62,95,26.307527808776005,False,committed-ledger eligibility reference,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,86.99349849544105,40.5314149294002,26.307527808776005,10.0,1.0,0.0,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,2.817709834395107,13.325512282225525,1.5112214546056961,0.3195512085693849,8.817709834395107,-2.817709834395106,75.13704292922901,0.0,0.0,0.0,0.0,22.541678675160853,0.0,22.541678675160853,0.0,0.0,22.541678675160853,0.0,0.0,0.0,-4.234659732326518,,,,
68,Decision-time truncated-ledger verifier,62,95,202.0498172104859,False,gate-causal frozen contract baseline,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,118.48400491472918,38.8769907284011,202.0498172104859,10.0,1.0,0.13805917890231129,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,6.014414294681206,14.961245892886986,1.260789488094796,0.5068368218843512,11.866569347350143,-5.491569347350144,65.95267852489205,0.9086202106757604,0.9086202106757604,0.9086202106757604,0.0,46.0239345681254,0.9086202106757604,46.93255477880115,0.0,0.0,46.0239345681254,1.0,0.019360126781041393,0.037984861821459,-28.11629609162305,,,,
68,Complete-ledger risk-constrained verifier,62,95,202.0498172104859,True,ex-post reference audit,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,118.48400491472918,38.8769907284011,202.0498172104859,10.0,1.0,1.4554885597154839,complete-ledger,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,2.7564533802339612,9.59467280878689,0.8085464743800973,0.2322873022142233,11.866569347350143,-1.6203728184352815,53.64019082478197,29.555605329908467,29.555605329908467,29.555605329908467,0.13035534578428298,17.507304794676973,29.425249984124182,46.93255477880115,0.13035534578428298,0.004410511790545915,17.507304794676973,0.995589488209454,0.6269688518515341,0.7694066622155176,2.853276139695848,,,,
68,Committed-ledger rolling-service verifier,62,95,202.0498172104859,False,committed-ledger response; submitted baseline frozen before event,submitted baseline contract,post-event operating plan,planned-versus-metered response delivery,118.48400491472918,38.8769907284011,202.0498172104859,10.0,1.0,0.13805917890231129,committed-ledger-only,118.0,0.0,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,6.014414294681206,14.961245892886986,1.260789488094796,0.5068368218843512,11.866569347350143,-5.491569347350144,65.95267852489205,3.0000000000000004,0.9086202106757604,0.9086202106757604,0.0,46.0239345681254,0.9086202106757604,46.93255477880115,0.0,0.0,46.0239345681254,1.0,0.019360126781041393,0.037984861821459,3.0000000000000004,3.0000000000000004,3.8895370114528816,5.745471447511729,0.37500000000000006
68,Committed-ledger reference schedule,62,95,202.0498172104859,False,committed-ledger eligibility reference,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,118.48400491472918,38.8769907284011,202.0498172104859,10.0,1.0,0.0,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,873e218887299725c0a3d473844293988c6dc610eead0ce4499470ca1c21d348,5.866569347350147,15.458324016238151,1.3026784375292142,0.4943778758314995,11.866569347350143,-5.8665693473501435,69.58715936759509,0.0,0.0,0.0,0.0,46.93255477880115,0.0,46.93255477880115,0.0,0.0,46.93255477880115,0.0,0.0,0.0,-31.116296091623052,,,,
