day,interval,line,loading_percent
61,3,33,18.31864105154747
61,3,34,9.426930563450057
61,3,35,29.261992402634018
61,3,36,12.67664845684982
61,3,37,63.337960344228875
61,3,38,7.893565876590748
61,3,39,5.127099020758495
61,3,40,55.855514643307394
61,3,41,20.038927216328087
61,3,42,8.45388766686545
61,3,43,5.999817946421859
61,3,44,1.0421654190866863
61,3,45,0.3610714101100999
61,3,46,18.465991818167872
61,3,47,8.493683818420227
61,3,48,19.948297478223438
61,3,49,55.6687146133762
61,3,50,30.625833214575877
61,3,51,38.3252487635268
61,3,52,34.300095314124576
61,3,53,12.48209661553396
61,3,54,21.159685849619557
61,3,55,14.056844850774496
61,3,56,3.149102715547896
61,3,57,9.373242269419046
61,3,58,13.435321932219551
61,3,59,0.9345349337144384
61,3,60,18.722485940178824
61,3,61,22.427013116398285
61,3,62,19.517456165024004
61,3,63,9.13972749814388
61,3,64,4.71059275622235
61,3,65,75.21738800026154
61,3,66,75.21738800026154
61,3,67,34.526084487396744
61,3,68,23.37628335518068
61,3,69,34.854792340629906
61,3,70,43.10229226059989
61,3,71,18.917075701041078
61,3,72,5.772438250288152
61,3,73,7.060877121198682
61,3,74,34.561851973982925
61,3,75,35.03203127599903
61,3,76,3.839022487261129
61,3,77,10.627814801162945
61,3,78,13.670493298158707
61,3,79,14.969078054915602
61,3,80,23.19764948348703
61,3,81,4.029258335258174
61,3,82,12.257829763829609
61,3,83,24.023207726266723
61,3,84,25.05325178975318
61,3,85,25.186747284395157
61,3,86,25.588820888133057
61,3,87,23.995226087939436
61,3,88,28.73241079200119
61,3,89,58.21484474098638
61,3,90,5.01817425939715
61,3,91,14.60197500257394
61,3,92,19.527583797055364
61,3,93,21.60256722818354
61,3,94,3.0523406590581676
61,3,95,57.962057378429236
61,3,96,26.938187714712274
61,3,97,65.54963346165081
61,3,98,65.54963346165081
61,3,99,26.370741063910515
61,3,100,12.63814345889038
61,3,101,0.9057821980644125
61,3,102,27.91087073161768
61,3,103,3.285754423091567
61,3,104,54.15749434951274
61,3,105,52.87438944942765
61,3,106,15.705813828164173
61,3,107,58.162185749122756
61,3,108,7.064827455305651
61,3,109,9.540246641669366
61,3,110,0.9884866950882303
61,3,111,6.337615990673689
61,3,112,3.0638297872340394
61,3,113,9.932450989058731
61,3,114,0.26872212778891647
61,3,115,70.66140347658605
61,3,116,33.299337090411456
61,3,117,38.36899948912187
61,3,118,40.30118831372949
61,3,119,22.686422095721753
61,3,120,30.249887982078576
61,3,121,12.921074222449072
61,3,122,61.42771269379228
61,3,123,25.48216034313003
61,3,124,34.241525226892264
61,3,125,6.413621302101208
61,3,126,5.532051665368603
61,3,127,5.300862499160795
61,3,128,32.63825369911405
61,3,129,22.416273198325186
61,3,130,26.49969301734698
61,3,131,31.07201090324333
61,3,132,10.519230769230802
61,3,133,2.6595744680851015
61,3,134,26.65197697104682
61,3,135,40.830180584835766
61,3,136,51.42617051943389
61,3,137,36.260666022625145
61,3,138,61.09261435491579
61,3,139,1.0067046052791808
61,3,140,100.00000000000036
61,3,141,35.79021970233889
61,3,142,5.35091128876055
61,3,143,36.919108997456554
61,3,144,33.38459646497268
61,3,145,29.289969924608915
61,3,146,27.000941090678367
61,3,147,10.416308009263672
61,3,148,6.904557050096869
61,3,149,13.856646185179875
61,3,150,12.675850525577465
61,3,151,14.489752033917005
61,3,152,11.820694016638063
61,3,153,28.437570961493954
61,3,154,2.947180923617367
61,3,155,0.30296714558672083
61,3,156,4.933915041706497
61,3,157,4.461272762691324
61,3,158,13.583444786689554
61,3,159,8.513905607569852
61,3,160,23.241178334842658
61,3,161,20.51390560756989
61,3,162,72.68545705798036
61,3,163,36.85028343264396
61,3,164,19.96053640281211
61,3,165,27.9128954355761
61,3,166,45.03512919550129
61,3,167,28.582931885919642
61,3,168,5.005793140807283
61,3,169,16.381129251074338
61,3,170,17.00421819002748
61,3,171,14.787701917756834
61,3,172,15.489694869809883
61,3,173,34.25265476708332
61,3,174,9.924477478505501
61,3,175,22.443181818181824
61,3,176,48.355555555555554
61,3,177,0.14709408664456305
61,3,178,3.9840920353717184
61,3,179,4.875236072483184
61,3,180,11.554048292816937
61,3,181,0.5145231357545178
61,3,182,2.6455603866185107
61,3,183,11.294117647058819
61,3,184,25.588821706314402
61,3,185,4.608689255983282
61,4,0,7.7046451093208
61,4,1,25.39469263899935
61,4,2,57.490720521238046
61,4,3,38.53633665541824
61,4,4,48.29896468608409
61,4,5,19.344419231538666
61,4,6,60.37271448663857
61,4,7,29.93497862984192
61,4,8,60.45774647887324
61,4,9,41.69779345521794
61,4,10,49.576960546114044
61,4,11,23.09900364091449
61,4,12,20.68477755965192
61,4,13,6.044633601263197
61,4,14,9.406206004578092
61,4,15,23.073611026285672
61,4,16,12.239118097442162
61,4,17,1.322741434514204
61,4,18,3.3062974494011605
61,4,19,4.643715954371838
61,4,20,70.3280106990504
61,4,21,10.686269515715336
61,4,22,47.534967283112465
61,4,23,11.897916394680806
61,4,24,6.735176134886496
61,4,25,6.43574839830877
61,4,26,16.739329672371728
61,4,27,24.353153662976368
61,4,28,29.858771640504468
61,4,29,5.62232325452311
61,4,30,85.50964423225763
61,4,31,10.820285832093706
61,4,32,76.72127172405462
61,4,33,18.70247383661181
61,4,34,9.625639076184585
61,4,35,29.82675825289188
61,4,36,12.555962906558124
61,4,37,64.7132955322119
61,4,38,8.000916867201848
61,4,39,5.231298304311951
61,4,40,57.06079367705995
61,4,41,20.461133148887843
61,4,42,8.630972185234564
61,4,43,5.706358033965972
61,4,44,1.5877289786474014
61,4,45,0.4136587699789685
61,4,46,18.89602253437885
61,4,47,9.078222694188973
61,4,48,20.30956203071029
61,4,49,57.288573466387746
61,4,50,30.895257448938324
61,4,51,37.68521825348097
61,4,52,33.4770371904716
61,4,53,12.427951526880973
61,4,54,20.162039445533935
61,4,55,12.929781422113331
61,4,56,4.6494941272819785
61,4,57,10.9978359194621
61,4,58,13.532598110203885
61,4,59,1.0819522221924787
61,4,60,18.98381914996299
61,4,61,22.82208217888185
61,4,62,19.945309785821504
61,4,63,9.3181857157031
61,4,64,4.719802749153441
61,4,65,73.68211802262596
61,4,66,73.68211802262596
61,4,67,35.17054641684737
61,4,68,23.85065347088613
61,4,69,35.68125108473086
61,4,70,44.12315172238388
61,4,71,19.351363636346427
61,4,72,5.927070098561401
61,4,73,7.1757421674508866
61,4,74,35.43293939514458
61,4,75,35.914968967105295
61,4,76,3.9258168872163006
61,4,77,10.831070700905276
61,4,78,14.00442053366209
61,4,79,15.38125108473084
61,4,80,23.781251084730833
61,4,81,4.195340034089594
61,4,82,12.595340034089597
61,4,83,24.45817909032124
61,4,84,25.507443461203312
61,4,85,25.643359102433493
61,4,86,26.059334948464496
61,4,87,24.31549988332759
61,4,88,29.15423063640529
61,4,89,59.39471596120258
61,4,90,4.977902333420466
61,4,91,15.109755092377839
61,4,92,19.869207954740048
61,4,93,21.980492060556696
61,4,94,3.1795695498169065
61,4,95,58.77116786178183
61,4,96,27.529224744669573
61,4,97,65.80929755364008
61,4,98,65.80929755364008
61,4,99,26.68760578814846
61,4,100,12.727442899931345
61,4,101,0.5424305115037306
61,4,102,28.31835199084045
61,4,103,2.737439997115648
61,4,104,55.448202696782914
61,4,105,54.16879315884937
61,4,106,16.291283567104433
61,4,107,59.57963843569816
61,4,108,7.307385057389502
61,4,109,9.780368684658459
61,4,110,0.9620465640184304
61,4,111,6.5128377462472224
61,4,112,3.127659574468082
61,4,113,10.202566953409296
61,4,114,0.19683444822158513
61,4,115,72.47787402993998
61,4,116,33.92988337771653
61,4,117,38.96053138744123
61,4,118,42.065201219896004
61,4,119,22.87831125166175
61,4,120,30.858035178150583
61,4,121,13.209406253444051
61,4,122,62.759671413941916
61,4,123,26.03469899692094
61,4,124,34.97392393199585
61,4,125,6.3721451887115474
61,4,126,5.496276556215358
61,4,127,3.8231515915558996
61,4,128,31.62291800428219
61,4,129,21.986769469775346
61,4,130,26.11072613850474
61,4,131,30.82283504354596
61,4,132,10.788461538461569
61,4,133,2.659574468085101
61,4,134,26.54502217953332
61,4,135,40.946806995530565
61,4,136,51.83534476017844
61,4,137,36.85335018502283
61,4,138,62.091179161889684
61,4,139,0.558047392700633
61,4,140,100.00000000000038
61,4,141,35.79021970233891
61,4,142,5.932018832464936
61,4,143,36.577498886111634
61,4,144,32.96935067586769
61,4,145,28.789419415913
61,4,146,27.04760504289691
61,4,147,11.250107406091306
61,4,148,7.250844491780145
61,4,149,13.555168577701432
61,4,150,13.467479121739764
61,4,151,15.101491655570204
61,4,152,12.456102294917311
61,4,153,27.773067626235942
61,4,154,1.8777720286930266
61,4,155,0.21350092968173048
61,4,156,5.564253315288139
61,4,157,4.213359178872763
61,4,158,13.555118164066156
61,4,159,7.989242702591862
61,4,160,23.023333611682848
61,4,161,20.23924270259189
61,4,162,74.21580799764969
61,4,163,37.66448422316502
61,4,164,20.426297546286023
61,4,165,28.56852301477207
61,4,166,46.027989652327584
61,4,167,29.266557764273536
61,4,168,5.07414642290094
61,4,169,16.716683569841738
61,4,170,17.589944190354878
61,4,171,15.101498248340084
61,4,172,16.042190971584187
61,4,173,35.21967072906537
61,4,174,10.361031551294296
61,4,175,22.443181818181824
61,4,176,49.36296296296297
61,4,177,0.10987454913496048
61,4,178,4.1108557056159505
61,4,179,4.976375865813694
61,4,180,11.7951877006674
61,4,181,0.5248122993326251
61,4,182,2.6538402626508755
61,4,183,11.52941176470588
61,4,184,26.331120722575683
61,4,185,4.913902179529344
61,5,0,7.705762050571713
61,5,1,25.393575697749306
61,5,2,57.48456961137246
61,5,3,38.534144702094174
61,5,4,48.295005309501825
61,5,5,19.340459854956414
61,5,6,60.37271448663857
61,5,7,29.931901509339365
61,5,8,60.45774647887324
61,5,9,41.69062418279181
61,5,10,49.56894243304985
61,5,11,23.10147075031116
61,5,12,20.685894500902833
61,5,13,6.046057003269549
61,5,14,9.401956917514214
61,5,15,23.05590343131213
61,5,16,12.217776295604473
61,5,17,1.2994905924185003
61,5,18,3.28391819886305
61,5,19,4.6590495122137074
61,5,20,70.09783317960448
61,5,21,10.670353670866795
61,5,22,47.44267434346014
61,5,23,11.808824366230303
61,5,24,6.591337986078163
61,5,25,6.432498136023268
61,5,26,16.59467887865488
61,5,27,24.209315514168033
61,5,28,29.714933491696133
61,5,29,5.732651700626081
61,5,30,85.3106833815022
61,5,31,10.963297797172322
61,5,32,76.53686779247981
61,5,33,18.626414286416733
61,5,34,9.545430823251587
61,5,35,29.838385882893604
61,5,36,12.561793519372403
61,5,37,64.3902567405049
61,5,38,8.21311684909316
61,5,39,5.32194461755815
61,5,40,56.878291004674544
61,5,41,20.336577946691527
61,5,42,8.546324686152069
61,5,43,5.438608202301232
61,5,44,1.95182460158543
61,5,45,0.44169048934777344
61,5,46,18.92421443500119
61,5,47,9.339017984771502
61,5,48,20.275770369005425
61,5,49,57.574764830092064
61,5,50,30.688814792987724
61,5,51,36.84622412212186
61,5,52,32.580201690745184
61,5,53,12.215328054502015
61,5,54,19.323045314174813
61,5,55,12.101611787986103
61,5,56,5.486337169729562
61,5,57,11.831490120702739
61,5,58,13.45626385017858
61,5,59,1.1354319133479402
61,5,60,18.930017291993337
