interval,line,loading_percent
2,16,12.221134775774303
2,17,1.5694217639828882
2,18,3.4818843829300157
2,19,4.750021293682128
2,20,68.9852640388603
2,21,10.25947156858318
2,22,46.670033395774965
2,23,11.75662183291572
2,24,6.542501458508006
2,25,6.496405819207929
2,26,16.342176607991096
2,27,23.80092842480013
2,28,29.194186851766425
2,29,5.890995143370491
2,30,83.91223610695516
2,31,10.597328926542808
2,32,75.1380618334582
2,33,18.301008210200013
2,34,9.408335930756378
2,35,29.26025538112585
2,36,12.762513061470171
2,37,63.211193775782995
2,38,7.9570881114923075
2,39,5.148113502912313
2,40,55.748945719156254
2,41,19.993117536896314
2,42,8.456356743875102
2,43,5.851282967783119
2,44,1.3079611170584913
2,45,0.39005477969124663
2,46,18.495140807003764
2,47,8.638360745665777
2,48,19.91335862174206
2,49,55.964621901689206
2,50,30.36684185494521
2,51,37.403182684271506
2,52,33.31446077621654
2,53,12.496882640752357
2,54,20.237619770364265
2,55,13.14667504271999
2,56,4.121785283348617
2,57,10.28943969209644
2,58,13.175703940141178
2,59,1.1164229880447938
2,60,18.53950217467779
2,61,22.30360833176398
2,62,19.487906969913556
2,63,9.151641423646472
2,64,4.816482747238559
2,65,72.9050260205605
2,66,72.9050260205605
2,67,34.44279192925095
2,68,23.388878076426273
2,69,35.017522345286885
2,70,43.3017535518373
2,71,18.982447977835044
2,72,5.828359113569736
2,73,7.008431565804654
2,74,34.807273574128196
2,75,35.28079159065367
2,76,3.8487703006574256
2,77,10.59068563893923
2,78,13.748253545452824
2,79,15.131808059572588
2,80,23.36037948814401
2,81,4.162413460033134
2,82,12.390984888604569
2,83,23.921264383488705
2,84,24.947357100483238
2,85,25.08028833847531
2,86,25.491073695885568
2,87,23.89568883015536
2,88,28.631862662251482
2,89,58.16933306964323
2,90,4.9667345633734605
2,91,14.661455052126168
2,92,19.5007426848338
2,93,21.57287400360073
2,94,3.10390715334488
2,95,57.25227872435793
2,96,26.99161892353533
2,97,64.66495773278803
2,98,64.66495773278803
2,99,26.29670986296866
2,100,12.582747114020849
2,101,0.7197453755678404
2,102,27.85547438674815
2,103,2.9668194826305063
2,104,53.957739679814495
2,105,52.63837103434044
2,106,15.700889092722301
2,107,58.080445647757635
2,108,6.737565288974651
2,109,9.39830160567038
2,110,1.1498762565665448
2,111,6.189421802146445
2,112,3.0638297872340394
2,113,10.031301823054092
2,114,0.170393564465396
2,115,70.70753230080282
2,116,33.20048625641609
2,117,38.252440363537836
2,118,40.647995189381795
2,119,22.528963747195093
2,120,30.30194379955663
2,121,12.875899346361793
2,122,61.30449299229625
2,123,25.431044909179118
2,124,34.196608492954056
2,125,6.247348541846367
2,126,5.388633546813355
2,127,4.884691463001553
2,128,32.30106054650766
2,129,22.237958469289556
2,130,26.312520446252098
2,131,30.89369617420768
2,132,10.5192307692308
2,133,2.659574468085101
2,134,26.51609053722871
2,135,40.67956096459296
2,136,51.290284085615795
2,137,36.23657257322503
2,138,61.052021283300334
2,139,0.937179175064421
2,140,99.69157724841405
2,141,35.67983452193415
2,142,5.42043671897531
2,143,36.731679852409705
2,144,33.19716731992583
2,145,29.102540779562066
2,146,26.818716897132777
2,147,10.574996811686585
2,148,6.850549428713583
2,149,13.648175042586729
2,150,12.811578432453931
2,151,14.63636986656362
2,152,12.004821110334206
2,153,28.286856110376473
2,154,2.960343934734777
2,155,0.21946880539332034
2,156,5.0696429485829695
2,157,4.299993146780037
2,158,13.436143111732642
2,159,8.42972802523456
2,160,23.15700075250737
2,161,20.429728025234596
2,162,72.9904388119206
2,163,36.94661826184821
2,164,19.9751115733438
2,165,27.95325497241707
2,166,45.133351347805984
2,167,28.68115059405099
2,168,4.941183718645088
2,169,16.37084612346926
2,170,17.251261195406094
2,171,14.797985045361914
2,172,15.734947708482856
2,173,34.49146049608764
2,174,10.169730317178475
2,175,21.97685063215223
2,176,48.355555555555554
2,177,0.22715540575090232
2,178,3.9167927446232875
2,179,4.874138365783217
2,180,11.555152272126618
2,181,0.51341915644484
2,182,2.598951180138044
2,183,11.294117647058819
2,184,25.706152746637397
2,185,4.726020296306277
3,0,7.499886725129179
3,1,24.923954334460863
3,2,56.506328417840685
3,3,37.84313836889898
3,4,47.48172484859524
3,5,19.118088484958907
3,6,59.72676441841981
3,7,29.430192404755186
3,8,59.810886621826
3,9,41.06697881814551
3,10,48.8114135748417
3,11,22.855053081004964
3,12,20.215118513208647
3,13,5.860714502955594
3,14,9.395021788736404
3,15,22.8432824482394
3,16,12.260021726345181
3,17,1.6116143450795712
3,18,3.5226616713758694
3,19,4.78085964681364
3,20,69.01974402515214
3,21,10.227462138750468
3,22,46.695627723522016
3,23,11.781328496116622
3,24,6.550330293340618
3,25,6.529862526991063
3,26,16.35004967352898
3,27,23.80875725963274
3,28,29.202015686599037
3,29,6.001947784161233
3,30,84.00333450150389
3,31,10.60261351685624
3,32,75.16963719039833
3,33,18.308131259400366
3,34,9.415847509913112
3,35,29.260291246197145
3,36,12.817151808052465
3,37,63.26984281930397
3,38,7.9404694873401365
3,39,5.139624389481757
3,40,55.73641566561778
3,41,19.996315978280947
3,42,8.475329463534154
3,43,5.923806910564013
3,44,1.3945187053559356
3,45,0.38669735541187855
3,46,18.4917641974428
3,47,8.56772054165841
3,48,19.917405927722665
3,49,55.930344095879136
3,50,30.379225213608454
3,51,37.4917098120389
3,52,33.40909108160616
3,53,12.592093035255992
3,54,20.32614689813165
3,55,13.23406001512103
3,56,4.300346642508681
3,57,10.236192831759022
3,58,13.135715304139085
3,59,1.1444389785372762
3,60,18.511317413158245
3,61,22.293954135628745
3,62,19.477197420380758
3,63,9.140492072332288
3,64,4.796380052571747
3,65,72.96643286447572
3,66,72.96643286447572
3,67,34.419592085746935
3,68,23.37709161932271
3,69,35.01143064645573
3,70,43.293936932806254
3,71,18.97937534083089
3,72,5.825730713240885
3,73,7.010896619220412
3,74,34.79678299988296
3,75,35.27015830267654
3,76,3.8526942500018073
3,77,10.617267641554353
3,78,13.751672086040886
3,79,15.125716360741432
3,80,23.354287789312853
3,81,4.157713372820584
3,82,12.386284801392021
3,83,23.910878024450557
3,84,24.938167039066055
3,85,25.071049308093734
3,86,25.482334941261076
3,87,23.86986713875001
3,88,28.60513110309812
3,89,58.150717539183596
3,90,4.9605861030220355
3,91,14.663565158681672
3,92,19.4860647344898
3,93,21.556636387499655
3,94,3.1063025077452626
3,95,57.111174805207575
3,96,26.978978435841967
3,97,64.61371900749724
3,98,64.61371900749724
3,99,26.291197845040703
3,100,12.578622560559886
3,101,0.7203234578305837
3,102,27.851349833287188
3,103,3.069903541122073
3,104,53.971343137373665
3,105,52.65873164504411
3,106,15.795556081891577
3,107,58.02513216365086
3,108,6.615825585884805
3,109,9.345498842884423
3,110,1.2099122745286577
3,111,6.134294389426515
3,112,3.0638297872340394
3,113,10.055478306421783
3,114,0.20413927162982415
3,115,70.67570522834664
3,116,33.1763097730484
3,117,38.24218473318903
3,118,40.636607233567375
3,119,22.51510953707012
3,120,30.31387832479902
3,121,12.865542373306615
3,122,61.27624314993262
3,123,25.419325980031186
3,124,34.18631070260205
3,125,6.31609012849393
3,126,5.447926416002427
3,127,4.925975909048504
3,128,32.324004381986576
3,129,22.250091645111297
3,130,26.325256341522135
3,131,30.905829350029425
3,132,10.517746913580279
3,133,2.661216180719722
3,134,26.524714836601653
3,135,40.68912033457504
3,136,51.29890838498873
3,137,36.23605632277536
3,138,61.05115149537055
3,139,0.935689453355579
3,140,99.68496867271563
3,141,35.67746929817248
3,142,5.421926440684154
3,143,36.736177888023384
3,144,33.20166535553952
3,145,29.10703881517575
3,146,26.854015979317577
3,147,10.546804049982406
3,148,6.866412972518795
3,149,13.688558483733443
3,150,12.7874649192334
3,151,14.59839698010372
3,152,11.957133614912236
3,153,28.27052814999308
3,154,2.893751352165224
3,155,0.25534784419558954
3,156,5.045529435362437
3,157,4.341763321885924
3,158,13.474293108070215
3,159,8.420608497733792
3,160,23.1478812250066
3,161,20.420608497733824
3,162,72.91864076839722
3,163,36.929460733277494
3,164,19.97823347199631
3,165,27.953351262331726
3,166,45.11682185652835
3,167,28.66909120874268
3,168,4.952056631272477
3,169,16.372576638063645
3,170,17.222230130329894
3,171,14.79625453076753
3,172,15.70612701344344
3,173,34.46735284134872
3,174,10.14090962213906
3,175,22.027567340067346
3,176,48.355555555555554
3,177,0.23910702409846804
3,178,3.930366230302295
3,179,4.865703439936482
3,180,11.56363539754962
3,181,0.5049360310218366
3,182,2.625662988367939
3,183,11.294117647058819
3,184,25.716476295067988
3,185,4.736343844736869
4,0,7.679395371446778
4,1,25.419942376873536
4,2,57.59244560743998
4,3,38.58588827404219
4,4,48.38847093433068
4,5,19.433925479785255
4,6,60.70690239187949
4,7,29.991834183608468
4,8,60.792405071304636
4,9,41.816360443108934
4,10,49.70956584524111
4,11,23.21364672563995
4,12,20.659527821777903
4,13,6.012455966559905
4,14,9.50226149050126
4,15,23.21101840936717
4,16,12.394857049898926
4,17,1.5031633027342617
4,18,3.469607045380138
4,19,4.7908009220604315
4,20,70.31167808749608
4,21,10.533599042924628
4,22,47.58459605745374
4,23,11.945823939854174
4,24,6.642753750824563
4,25,6.592893141358466
4,26,16.646385127947866
4,27,24.260731278914434
4,28,29.766349256442535
4,29,6.049689749489375
4,30,85.61719769688916
4,31,10.91758572218256
4,32,76.65884293258722
4,33,18.65983826808745
4,34,9.58067793119526
4,35,29.858262908684566
4,36,12.857899711794051
4,37,64.54549333563071
4,38,8.144095168912507
4,39,5.2821105572108475
4,40,56.864162174400604
4,41,20.36708457514565
4,42,8.615131992242754
4,43,5.826824808106455
4,44,1.531838876740382
4,45,0.41141664039855846
4,46,18.89376759262941
4,47,8.960884927169033
4,48,20.312264871848313
4,49,57.26568232247406
4,50,30.91359969674338
4,51,37.8065090775292
4,52,33.60668996482571
4,53,12.601850199242554
4,54,20.283330269582166
4,55,13.049507381593289
4,56,4.528668125738114
4,57,10.877317072833264
4,58,13.434039388288975
4,59,1.1510023447316673
4,60,18.91435306283019
4,61,22.7566008002313
4,62,19.84067103674496
4,63,9.348574567305885
4,64,5.050161111402614
4,65,73.6938798930513
4,66,73.6938798930513
4,67,35.159584681119036
4,68,23.882778828294793
4,69,35.716654633010734
4,70,44.16796441498662
4,71,19.368120528295304
4,72,5.941404307336944
4,73,7.162298785209418
4,74,35.49161479780915
4,75,35.97444258972322
4,76,3.9105584388671843
4,77,10.72091009514425
4,78,13.99569002394061
4,79,15.416654633010724
4,80,23.816654633010714
4,81,4.22315645057276
4,82,12.623156450572761
4,83,24.49355149695306
4,84,25.537707987683344
4,85,25.67378489252778
4,86,26.08830737094823
4,87,24.353247159956254
4,88,29.188645313912478
4,89,59.37290671652966
4,90,5.03869801635119
4,91,15.010771281274343
4,92,19.872528775132416
4,93,21.984165748327
4,94,3.153119911744963
4,95,58.502174257779785
4,96,27.49005655179464
4,97,66.04139902847255
4,98,66.04139902847255
4,99,26.794247466488216
4,100,12.807241135210747
4,101,0.7351395523175711
4,102,28.398150226119856
4,103,3.2533750667189256
4,104,54.8064493223024
4,105,53.41380605213674
4,106,15.77005390449051
4,107,59.280118027530726
4,108,6.83846904207931
4,109,9.576983425005848
4,110,1.193292818144008
4,111,6.300498418559597
4,112,3.1276595744680815
4,113,10.251964019397857
4,114,0.23223694466102504
4,115,72.18522326944188
4,116,33.88048631172797
4,117,39.035949755308074
4,118,41.53393905962475
4,119,22.98019303563521
4,120,30.716108026184333
4,121,13.33257291980557
4,122,63.09562274746654
4,123,26.174062248016366
4,124,35.0963867888353
4,125,6.266666884440864
4,126,5.405296530841899
4,127,3.9283861951080334
4,128,31.651547780717372
4,129,22.00190948904303
4,130,26.12661824314514
4,131,30.837975062813644
4,132,10.78846153846157
4,133,2.659574468085101
4,134,26.55655977509454
4,135,40.959595529404915
4,136,51.846882355739666
4,137,36.85335018502283
4,138,62.09117916188969
4,139,0.5580473927006369
4,140,100.00000000000037
4,141,35.79021970233891
4,142,5.932018832464937
4,143,36.58111021044297
4,144,32.97296200019904
4,145,28.793030740244344
4,146,27.064233604633337
4,147,11.266449363977824
4,148,7.32113524268396
4,149,13.574192260547393
4,150,13.481456539833134
4,151,15.101091817424978
4,152,12.455600166122318
4,153,27.76751173976215
4,154,1.8494065512384834
4,155,0.19664916577435262
4,156,5.578230733381514
4,157,4.213799000832525
4,158,13.55551986710215
4,159,7.986139616946183
4,160,23.02023052603717
4,161,20.236139616946215
4,162,74.19250974899313
4,163,37.65712498683009
4,164,20.42518411591561
4,165,28.565439858114868
4,166,46.020486239095774
4,167,29.25905461414994
4,168,5.07908208335814
4,169,16.717469121307737
4,170,17.571072014253147
4,171,15.100712696874085
4,172,16.02345555038174
4,173,35.20142781720893
4,174,10.34229613009185
4,175,22.478805916305923
4,176,49.36296296296297
4,177,0.25347052754324445
4,178,3.9633898786260127
4,179,4.983418127317839
4,180,11.788105197668942
4,181,0.5318948023310809
4,182,2.635614878219434
4,183,11.52941176470588
4,184,26.25520289531899
4,185,4.8379843522726595
5,0,7.674064649209283
5,1,25.42527309911073
5,2,57.617684107370586
5,3,38.59634960701172
5,4,48.40736748487274
5,5,19.45282203032732
5,6,60.80546170307874
5,7,30.005118357746603
5,8,60.891103198435154
5,9,41.845777502630696
5,10,49.74246587961584
5,11,23.220671779930285
5,12,20.65419709954041
5,13,6.005662627408579
5,14,9.522540715473232
5,15,23.266528329995676
5,16,12.460670782437344
5,17,1.5760502419942939
5,18,3.5386200565836265
5,19,4.840099649531218
5,20,70.38898086078959
5,21,10.482428211879004
5,22,47.63534451417249
5,23,11.994812334490197
5,24,6.666036195481179
5,25,6.649320078296124
5,26,16.66979911183983
5,27,24.28401372357105
5,28,29.78963170109915
5,29,6.166877432569329
5,30,85.73906361190241
5,31,10.902636091498536
5,32,76.7103443878398
5,33,18.674285280271327
5,34,9.59591296222553
5,35,29.861110519796267
5,36,12.953548613319656
5,37,64.62634128613144
5,38,8.108327143241025
5,39,5.264892885156091
5,40,56.864207308052215
5,41,20.380992884545403
5,42,8.643930601750201
5,43,5.969972294226047
5,44,1.504689020456368
5,45,0.40073766595733773
5,46,18.8830275954771
5,47,8.821455557572024
5,48,20.325138156106224
5,49,57.1566547520248
5,50,30.984504554578365
5,51,38.126498894244435
5,52,33.94874030398158
5,53,12.75094959417734
5,54,20.603320086297405
5,55,13.365368767899058
5,56,4.341295788486791
5,57,10.55936388926719
5,58,13.4175876643966
5,59,1.1625284027880016
5,60,18.90275757068918
5,61,22.759758469374063
5,62,19.839677331806943
5,63,9.334090707519687
5,64,4.997445120591077
5,65,74.23690510886881
5,66,74.23690510886881
5,67,35.14213558637809
5,68,23.86746731937796
5,69,35.683464485977815
5,70,44.127229093788344
5,71,19.35469163571049
5,72,5.929916941390899
5,73,7.173072247057121
5,74,35.44135964851727
5,75,35.92350376957265
5,76,3.9092263008906625
5,77,10.732336206690578
5,78,13.98079830399081
5,79,15.383464485977798
5,80,23.783464485977788
5,81,4.196041863281933
5,82,12.596041863281933
5,83,24.51217131604527
5,84,25.55729407427793
5,85,25.693475342992574
5,86,26.106347389224194
5,87,24.358564704240045
5,88,29.19484753215525
5,89,59.38407152397167
5,90,5.032216389133757
5,91,15.024678411651056
5,92,19.86323599454856
5,93,21.973885525264798
5,94,3.1335149493777585
5,95,58.41701140131561
5,96,27.447789963593422
5,97,66.13802470927344
5,98,66.13802470927344
5,99,26.78063939154565
5,100,12.797058433823521
5,101,0.7695745457188666
5,102,28.387967524732634
5,103,3.4185234602436756
5,104,54.882492022999976
5,105,53.50777965664023
5,106,15.906914800754828
5,107,59.22606879844884
5,108,6.709888112033246
5,109,9.521213383058159
5,110,1.2567025918653538
5,111,6.242273091746283
5,112,3.1276595744680815
5,113,10.279710384451944
5,114,0.2487517537667132
5,115,72.16020780693863
5,116,33.85273994667388
5,117,39.01930609090953
5,118,41.54655956351626
5,119,22.95770930562698
5,120,30.743872593304125
5,121,13.308478381672876
5,122,63.02990210684629
5,123,26.146799245233137
5,124,35.07242993377764
5,125,6.349751363891635
5,126,5.476960823331592
5,127,4.000345293661526
5,128,31.697521658149842
5,129,22.026221428457344
5,130,26.15213788604335
5,131,30.86228700222796
5,132,10.785493827160524
5,133,2.662857893354342
5,134,26.57384311443441
5,135,40.97875277663522
5,136,51.86416569507953
5,137,36.85335018502283
5,138,62.09117916188969
5,139,0.5580473927006367
5,140,100.00000000000037
5,141,35.79021970233891
5,142,5.932018832464937
5,143,36.594349796557225
5,144,32.986201586313285
5,145,28.80627032635859
5,146,27.125196081238965
5,147,11.215058034763087
5,148,7.342802917891772
5,149,13.643935563596251
5,150,13.437501090933052
5,151,15.03586114052234
5,152,12.373681515838738
5,153,27.747143135155802
5,154,1.80550096467119
5,155,0.23738529390464863
5,156,5.5342752844814305
5,157,4.285552745425428
5,158,13.621054787329014
5,159,7.974763300155948
5,160,23.008854209246934
5,161,20.22476330015598
5,162,74.13569262373348
5,163,37.642859033978624
5,164,20.426837574219082
5,165,28.564319426408595
5,166,46.00658358144616
5,167,29.248132128239234
5,168,5.088227094500573
5,169,16.718924625990805
5,170,17.544466814416758
5,171,15.099257192191017
5,172,15.997043141848515
5,173,35.178346669804974
5,174,10.315883721558624
5,175,22.52630471380472
5,176,49.36296296296297
5,177,0.25043632379003894
5,178,3.9958283955850327
5,179,4.970614789680975
5,180,11.80098169723516
5,181,0.5190183027648634
5,182,2.674220069773869
5,183,11.52941176470588
5,184,26.271956782660574
5,185,4.854738239614242
6,0,7.680476814741632
6,1,25.418860933578483
6,2,57.59143205763126
6,3,38.58376598406108
6,4,48.38463739227555
6,5,19.430091937730126
6,6,60.72211661609536
6,7,29.990537263102965
6,8,60.807640724005324
6,9,41.815179087040484
6,10,49.708244616814724
6,11,23.193471246607025
6,12,20.660609265072758
6,13,6.013834130858835
6,14,9.49814744536893
6,15,23.228682554048138
6,16,12.417453231025195
6,17,1.526357092706655
6,18,3.4933016519778355
6,19,4.807233594642368
6,20,70.34144957144856
6,21,10.516542344801609
6,22,47.60254092707625
6,23,11.963146444056258
6,24,6.655289816190323
6,25,6.610143094781224
6,26,16.65899201854168
6,27,24.273267344280196
6,28,29.778885321808296
6,29,6.061206821201434
6,30,85.64663751574635
6,31,10.909439636615435
6,32,76.67615070392536
6,33,18.66554294182027
6,34,9.586693768949871
6,35,29.85763080166689
6,36,12.879007692919958
6,37,64.57795312583254
6,38,8.125025129379967
6,39,5.275311836460771
